nick,sig,date,text,forward,comment,like,情感倾向
用户5635096840,未认证,2022年05月,“棉花洁白如玉，姑娘必须清白，守身如玉”。给谁守的？给未来的“丈夫”呗？女人的身体不是她自己的，是“他”的，因此女人对自己的身体没有处置权，因此女人要保护未来丈夫的“财产”，千万不能让这个“财产”有丝毫损伤，不能“穿着暴露”引他人觊觎，不能“身怀邪念”自己损伤自己，这是每​展开c,0,0,0,2
呀i八大叔与小舅舅,未认证,2022年05月,我甚至已经开始在等30岁+单身女性可以辅助生殖一子法案通过了#建议赋予单身女性实施辅助生育技术权利##单身生育合法##建议允许30岁以上单身女性生育一胎#​,1,0,2,0
AaronEle,未认证,2022年05月,时代的悲哀#丰县生育八孩女子事件调查组成立#​,0,0,0,2
姿势那些事儿,微博个人认证,2022年05月,【为爱鼓掌时，女朋友yd为何会出现“噗噗”的声音？】#姿势悄悄话##男性健康#前几天有朋友私信问姿势君，问上述情况是怎么回事。姿势君今天给大家解释一下，一起涨姿势啦！这种情况叫做“因吹”（“因”是那个阴）。可是为啥呢？1、一般来说，即使是未生育过的女性，在为爱鼓掌时，也可能偶尔会​展开c,3,1,10,2
试药员在线招募,未认证,2022年05月,出组当天现金，或者微信，或者支付宝。北京A院7000，有烟检！有胸片！连住7天7000元（出组当天到账）男女都要药物名：TDI01混悬液6月6号体检6月9号入住要求:1：年龄：18-50岁2：BMI:18.5-26体重≥50KG3：体检前三个月内未参加过药物临床实验，无献血4：健康情况良好，无传染病，无药物或其​展开c,0,0,0,0
JC加菲,未认证,2022年05月,做自己，不要做生育的工具,0,0,0,1
小贝壳潘朵拉,未认证,2022年05月,“而且，这还关系到未成年人性别角色定位和品格发展。而这是关系每个个体乃至整个社会未来的大问题，对此全社会应该形成共识。”这是认真的吗？我真的好想回到二十年前那个计划生育时代哦,0,2,1,0
大牌菌,微博个人认证,2022年05月,20点开抢🔥仅限前2小时的好价！！到手足足490ml【拍3件￥194.5】欧莱雅护发精油100ml*3+赠190ml到手将近5瓶的量，折一瓶才¥38！！这可以囤一波货！送精油30ml*3+精油50ml*2，先领详情页上299-45的券（如图1）阿清烫发之后每次洗头都会用头发吹到半干的时候揉搓吸收即可~​​​​这个​展开c,1,4,4,0
TsukiForgets,未认证,2022年05月,#中小学教师性别严重失衡#我有时候真的会觉得很恍惚。一边是妇女权益保护法修订终于闯关三审，我的每一个朋友都以自己的形式表达了自己的声音，它意味着分性别的招工和招生可能从此成为历史，生育的自由也第一次会被以法律的形式确定；一边是徐州的小花梅，七次通报的公信力粉碎机，18分专业知识​展开c,3,3,20,2
司马冮砸光,未认证,2022年06月,今日热点复盘:消费线：旅游酒店机场影视，零售，眼科，化妆品，食品，白酒，化妆品，医疗，零售，小家电，地产：装修建材，家电，厨电，业绩线：新能源：永磁，（户外）储能，风电，硅片，汽车电子芯片半导体光刻胶，火电，5G，阿兹夫定，MicroOLED巨量转移，中报业绩行业：光伏：HJT，风​展开c,0,0,0,0
小熊蔬菜吧啦啦,未认证,2022年06月,//@寄号信空缺:女人失权成这个样子，受苦受难只为了证明孩子和男人有血缘关系……何必。什么人生百态，也就是男人的生育焦虑和亲子不确定性在折磨人罢了，根源就是欺世盗名，非要做“父”。,0,0,0,2
AlenaFu,未认证,2022年06月,人算不如天算计划生育几十年那些砖家叫兽们掐破手指头也没算到没过多久就这样了,0,0,0,2
微博财经7X24小时,微博官方认证,2022年06月,【农业农村部部署安排早稻后期田管和“双抢”工作】农业农村部今天发布，努力恢复双季稻生产是确保全年粮食有效供给的重要任务。受5月以来持续低温寡照和局部强降雨影响，部分地区早稻生育期推迟3—7天、长势转差。为此，农业农村部派出工作组赴江西、湖南、广西等主产区开展工作督导和技术指导，督促​展开c,0,0,0,0
别人生气我不气之修身养性版,未认证,2022年06月,//@安德烈1899:他反复强调女性有工作的权利，女性地位提现在劳动中，却对女性的社会地位是否受到跟男性的同等对待避而不提。他说女性有彩礼女性看重物质，却对女性在家庭和生育中更多的付出和一些农村女性没有继承权和土地权避而不提。,0,0,0,1
机甲大妈,未认证,2022年06月,//@神圣午睡:很有道理啊！确实应该把产假定义为社会贡献行为。比如类比于“服兵役”，带娃也是“育儿役”，应该在再就业等方面提供支持。否则光嚷嚷“提高生育率”，实际上谁生谁吃亏，生育率怎么也提高不起来……,0,0,0,0
木有灵感的人,未认证,2022年06月,又到了读书总结的时候，第二季度算上一本绘本，只读完了12本书，大部分都是非虚构作品。最喜欢的是《她来自马里乌波尔》和《暗影中的人》，读来越发感觉，时代的车轮下众生皆苦，渺小如尘；卷西的《恃宠而骄》和莉萨的《不对称》偶然读到，都灵气十足；《父权制与资本主义》也终于啃完了，补充了女权​展开c,0,0,2,0
主食怪,未认证,2022年06月,//@礼貌毛:没错！//@神圣午睡:很有道理啊！确实应该把产假定义为社会贡献行为。比如类比于“服兵役”，带娃也是“育儿役”，应该在再就业等方面提供支持。否则光嚷嚷“提高生育率”，实际上谁生谁吃亏，生育率怎么也提高不起来……,0,0,0,0
BE_TOUGH__,未认证,2022年06月,//@神圣午睡:很有道理啊！确实应该把产假定义为社会贡献行为。比如类比于“服兵役”，带娃也是“育儿役”，应该在再就业等方面提供支持。否则光嚷嚷“提高生育率”，实际上谁生谁吃亏，生育率怎么也提高不起来……,0,0,0,0
语泽PKU,微博个人认证,2022年06月,#情侣同居不同房是什么体验#这种明明很相爱、上床却分开的模式，被称为LAT（livingaparttogether）伴侣。（分开住、分开睡，又称“分居式共同生活”，指伴侣间保持着亲密关系，但不住在一起的现象）其实分床睡这回事，自古以来就有。在维多利亚时代的英国，分床睡非常流行。英剧《唐顿庄园》中​展开c,318,38,1097,0
梅根王妃,未认证,2022年06月,梅根·马克尔在最近的一次采访中谈到了流产！梅根·马克尔在最近一次关注生育和女性权利的采访中提到了她的流产。苏塞克斯公爵夫人在与女权主义者格洛丽亚·斯泰纳姆一起接受采访时公开了自己的怀孕经历。在采访中，她们讨论了美国最高法院推翻罗伊诉韦德案裁决的决定，该裁决自1973年以来使堕胎成为​展开c,1,3,5,0
沉茶伴落红,未认证,2022年06月,#徐州发布丰县生育八孩女子调查进展##乌衣##江苏成立丰县生育八孩女子事件调查组##江苏丰县回应八孩母亲被拴破屋#,4,2,17,2
旎就是旎不是施,未认证,2022年06月,//@sidostudio:胸罩这么淫秽的词怎么能乱说！你说一句胸罩，他说一句胸罩，豆瓣岂不是变成黄网！？众所周知，跟生育无关的女性词语，都是淫词秽语！,0,0,0,2
茜小姨姨,未认证,2022年06月,自由女权真的是厌女而不自知。女权争取的是改变女性在男权社会下，遭受的不公平对待。而不是用男性的身体作为模板，去证明女性身体的劣势，然后自怨自艾厌恶自己的身体，没有比这更厌女的逻辑了。当第二性上瘾是吗？能分清厌恶因为女性的身体在男权社会受到的不公平对待，和厌恶女性身体本身之间的​展开c,91,34,1255,2
taokwf,未认证,2022年06月,//@大帅哥激吹bot:#徐州发布丰县生育八孩女子调查进展##丰县生育八孩女子事件问责17人##乌衣#上一个话题挂了，我就是想知道怎样才能告诉真相唐山烧烤店，幸亏不是我……上海红楼，幸亏不是我……丰县八孩女子，幸亏不是我……乌衣失踪，幸亏不是我……你猜还有多少个幸亏轮到我……​,0,0,0,2
华甜昔时,未认证,2022年06月,反对堕胎合法化，也不是为了鼓励生育。只是为了未来的人类能够生存的合法权益。如果不认为肚子里的胚胎属于未来的人，认为没有选择未来的权利。那就当我白说。几坨会变成人类的细胞有个球的生存权利。,0,0,0,1
沉茶伴落红,未认证,2022年06月,#徐州发布丰县生育八孩女子调查进展##乌衣##江苏成立丰县生育八孩女子事件调查组##江苏丰县回应八孩母亲被拴破屋#,0,0,3,2
博阳一哥,微博个人认证,2022年06月,周四晚间，刚刚市场传来了3条大消息，一起来看看！1、打造完整产业链，迪王合肥生产基地首辆整车下线！去年7月，迪王与合肥仅用23天就达成了生产基地建设协议，签约到开工用时42天，项目进展神速。合肥生产基地一期总投资150亿，达产后年产值超500亿，预计可带动上下游产业链总产值超1000亿元。今​展开c,0,0,0,0
糖里藏刀AAA,未认证,2022年06月,//@神圣午睡:很有道理啊！确实应该把产假定义为社会贡献行为。比如类比于“服兵役”，带娃也是“育儿役”，应该在再就业等方面提供支持。否则光嚷嚷“提高生育率”，实际上谁生谁吃亏，生育率怎么也提高不起来……,0,0,0,0
追风筝的唐黑黑,未认证,2022年06月,逐渐开始适应保佑我度过试用期苟满2年再蹭个生育补贴再走​,0,0,1,0
半鬼鬼鬼,未认证,2022年06月,//@中年不知愁:谁反堕胎，就把孩子送到它家去养，24小时直播养育情况。//@在你坟_头蹦迪:我有个提议，反堕胎的人应该要把母体不想要的受精卵移植到自己体内，这样又可以保护母体的生育权和受精卵的人权，皆大欢喜。就是不知道技术能不能把体内的受精卵移植到男性的肾脏（听过移植到动物脑内和肾脏还可,0,0,0,0
珍妮m韵味,未认证,2022年06月,//@礼貌毛:没错！//@神圣午睡:很有道理啊！确实应该把产假定义为社会贡献行为。比如类比于“服兵役”，带娃也是“育儿役”，应该在再就业等方面提供支持。否则光嚷嚷“提高生育率”，实际上谁生谁吃亏，生育率怎么也提高不起来……,0,0,0,0
湖北新闻,微博官方认证,2022年06月,#现妻用打印遗嘱分配富豪遗产法院称无效#【现妻用打印遗嘱分配富豪遗产，子女不服上诉至法院。法院：遗嘱无效！】2003年，张万三和妻子李美丽登记结婚，并育有张强、张倩一对子女。2012年，两人因感情破裂协议离婚，约定子女均由李美丽抚养。2017年，张万三与现任妻子赵温柔结婚，双方未生育子女。​展开c,0,0,0,2
Cherry-06,未认证,2022年06月,//@礼貌毛:没错！//@神圣午睡:很有道理啊！确实应该把产假定义为社会贡献行为。比如类比于“服兵役”，带娃也是“育儿役”，应该在再就业等方面提供支持。否则光嚷嚷“提高生育率”，实际上谁生谁吃亏，生育率怎么也提高不起来……,0,0,0,0
01花花swl,微博个人认证,2022年06月,#宋威龙下一站是幸福#swl#宋威龙元宋#“早生育对身体好的话，不应该鼓励大学生去生孩子吗？大学生课业没那么重，体力也好，早生完孩子毕业以后就能专心地投入工作。家里困难的生一个，富裕的生两个，为了警惕卵巢早衰嘛！”“还不是你说的话有问题，首先就违反了自由和平等，对别人进行了道德绑架​展开c,8,57,16,0
