nick,sig,date,text,forward,comment,like,情感倾向
咸鱼宣,未认证,2022年04月,“正经人誰怕暴露IP啊”“正经人谁在微博打女拳啊”“正经人谁天天穿成那样正经人谁天天追星天天键政balabala......”不是说不想或者不能当正经人，但实在是怕有一天发展成“正经人谁不生三胎啊”这种实在配合不了的要求，干脆就从源头开始摆烂好了​,0,2,3,2
依然说好不打脸,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
线暗键,未认证,2022年04月,//@再换春秋:这是在干什么//@喻久闻:素不鸟了//@强力刹犸剂:跳操也是擦边说句脏话把你直播室封了thisis拆拿！//@我怎么又无语了:不能有欲望，但是要生三胎。,0,0,0,2
开心哗啦篮球迷,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
so桃,未认证,2022年04月,//@张牙舞爪的狸狸酱:………//@喻久闻:素不鸟了//@强力刹犸剂:跳操也是擦边说句脏话把你直播室封了thisis拆拿！//@我怎么又无语了:不能有欲望，但是要生三胎。,0,0,0,2
这破房子到底多久能拆,微博个人认证,2022年04月,一个妈两个孩子一个还不太能独自坐车一个出入都是婴儿车台上台下的就这你还天天就知道催我结婚催我生一胎二胎三胎没事生娃有事喊妈然后还要逼逼赖赖对女性对孕妇对已婚妈妈已经很好了,0,0,0,0
捂嘴椰子树,未认证,2022年04月,//@没粮:包月玩家每月额外有90次出门机会外加每天蔬菜包，季费玩家蔬菜包升级成肉菜包，年费玩家无出门限制，食品可定制，三胎免年费。,0,0,0,0
-酥昕糖-,未认证,2022年04月,哥哥看上去在备战三胎了（bu）​,0,13,23,0
Georgia光,未认证,2022年04月,哈哈哈哈笑死了//@没粮:包月玩家每月额外有90次出门机会外加每天蔬菜包，季费玩家蔬菜包升级成肉菜包，年费玩家无出门限制，食品可定制，三胎免年费。,0,0,0,2
WyFallere,未认证,2022年04月,阳刚，三胎，台湾人，红蓝buff火龙远古龙龙魂集于一身无敌了,0,0,1,0
心若荼蘼,未认证,2022年04月,一个认识的人，不算朋友，居然在公开场合大张旗鼓地问国内国外的呆韵渠道。而且她是一个女孩子的妈妈！目前正在二胎怀孕中……别人的动机不好随便猜测，懂得都懂，但她的理由就是二胎都是自己辛苦生的，再生三胎不要累死了……嫌累就不要生啊？在剥削其他女性子宫权益的时候，有没有想到过也许有一天​展开c,0,0,1,2
Ice-大盗-,未认证,2022年04月,//@没粮:包月玩家每月额外有90次出门机会外加每天蔬菜包，季费玩家蔬菜包升级成肉菜包，年费玩家无出门限制，食品可定制，三胎免年费。,0,0,0,0
毛毛喵喵喵mia,未认证,2022年04月,咸鱼废文网今天很开心，就捞一个🐟要求不多，最好生了三胎的，这样我们比较有话题聊，最好会写文，我喜欢催饭，催更是真的香没有三胎的话，二胎也行，一胎也可以，有人来吗，我要一条🐟​,0,40,9,0
彩云BD,未认证,2022年04月,周杰伦已经三胎了，什么时候能来个三喜临门啊！发新专辑啊！娱乐评论大赏L彩云BD的微博视频​,0,0,0,0
再换春秋,微博个人认证,2022年04月,这是在干什么//@喻久闻:素不鸟了//@强力刹犸剂:跳操也是擦边说句脏话把你直播室封了thisis拆拿！//@我怎么又无语了:不能有欲望，但是要生三胎。,1,0,1,2
nplx123,未认证,2022年04月,《连岳老师，祖国不能治好你的病吗？》IP地址一公布，吴京在泰国度假，连岳在日本爱国，帝吧官微在中国台湾。4月的最后一天，我们敬爱的“连·情感大V·不会移民·生三胎·爱问·岳”老师翻车了。O网页链接​,0,0,0,0
summer陈在路上,未认证,2022年04月,//@天菜杀手://@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
失戀八音盒,微博个人认证,2022年04月,呃//@喻久闻:素不鸟了//@强力刹犸剂:跳操也是擦边说句脏话把你直播室封了thisis拆拿！//@我怎么又无语了:不能有欲望，但是要生三胎。,0,0,0,2
凝望远堤,微博个人认证,2022年04月,滚吧！！//@喻久闻:素不鸟了//@强力刹犸剂:跳操也是擦边说句脏话把你直播室封了thisis拆拿！//@我怎么又无语了:不能有欲望，但是要生三胎。,1,0,0,2
Drunkenlemonmon,未认证,2022年04月,逛街看到这个模特宝宝简直是一比一打造！好想抱一抱but我是不会生三胎的​,0,0,0,0
kairras,未认证,2022年04月,谁没碰上过几个限男性的岗位呢//@oobliviate__:男生多的专业也不要女生因为女生要去生孩子（一胎二胎三胎）总之就是女生不配就业吧//@银河系修车行:词条又没了😂解决问题要是有这个速度该多好//@貘某脱逃:唉//@软芙妮:谁还在说女性吃红利,0,0,0,2
栗冬旼瑰,微博个人认证,2022年04月,素不鸟了//@强力刹犸剂:跳操也是擦边说句脏话把你直播室封了thisis拆拿！//@我怎么又无语了:不能有欲望，但是要生三胎。,15,0,0,2
小兔客栈,未认证,2022年04月,把我的三胎男宝名额让给你,0,0,0,0
风调雨顺国泰民安2024,未认证,2022年04月,想起国家还鼓励生三胎，又说不要啃老不要让老人帮忙，工薪阶层三个孩子四个老人小两口怎么弄?现在也没有以前的免费国营托儿所了，就连公立便宜的幼儿园都少得可怜，还要摇号，没关系都进不去。,1,1,1,2
认识了一位可爱的网友哟,未认证,2022年04月,说一句25岁爱豆不为过吧//@娜塔的贞洁戒指:震撼、、你姐看着是宝刀未老能生三胎，完全不像个高龄产妇、、,0,0,1,0
拒绝酱_,未认证,2022年04月,//@套圈批发商:巽露三胎了//@临北yx://@哈啰胖://@分辰:说得对//@截历建形图期续://@没有耕死的牛只有累坏的地:神圣的，优越的，不可玷污的，天造地设的，当窗理云鬓的。,0,0,0,0
陈失意,微博个人认证,2022年04月,我正在家给二宝喂奶，离家两个月的老公突然回来了。我看老公神色凝重，不禁紧张起来。老公说：“等哄二宝睡着吧，我有话跟你说”。二宝喝了奶就困了，我抱进去卧室睡了。出来后看到老公冷漠的眼神，便低下头坐了下来：“你说吧。”老公告诉我，他决定跟我离婚，跟女友结婚。但女友无法生育，所以​展开c,0,0,101,2
一只并剪,微博个人认证,2022年04月,嗯//@我怎么又无语了:不能有欲望，但是要生三胎。,0,0,0,1
桃金娘的故事,未认证,2022年04月,//@凯瑟琳miu:一个丁克，劝人生三胎；一个码字的，劝人进工厂；一个佯装在厦门的清零派，IP显示在日本。这种三位一体算不算一JIAN三连。,0,0,0,2
甜饼Cookie·,未认证,2022年04月,三胎//@只想当小哥哥的颜粉:怀了//@王哈哈杨枝甘露:怀了//@Yolikoooooooo:怀了🥹🥹🥹,0,0,0,0
妙不可言的无辜群众,微博个人认证,2022年04月,我的三胎名额给她给她//@海镜斓火:别上网了，趁着年轻多生几个男宝才是真的。,0,0,0,2
有坏品味,未认证,2022年04月,向往的生活真的是最好的三胎广告，建议广电强制芒果周周都播。​,0,0,2,0
WangQiang_Jeffrey,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
海一般蓝壮壮,未认证,2022年04月,大表姐老了，在新片里应该二胎三胎都该原有了吧,0,0,0,2
吃枣小丸,微博个人认证,2022年04月,刚才跟我妈讨论结婚生孩子的事情，我说我以后结婚也不生孩子，我妈说那可由不得你决定，我说我的子宫长我身上当然是我来决定，人活着的意义也不是传宗接代。我妈说不生孩子社会没法发展了，现在开放三胎就是为了让90后多生孩子。我说等什么时候男女平真正等了我再生孩子，我妈突然就没话说了哈哈哈！​,0,4,9,1
在Yokohama拥抱故土,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,1,0,2
誰不是旅行者,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
剃了毛的猫,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
奏七月的阳天真,未认证,2022年04月,#销声匿迹是我在热爱生活#这样的销声匿迹，请多来一些。希望老板喜得三胎，给我们放一礼拜假！哈哈哈哈​,0,0,0,0
觉醒_觉知01,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
九牧飞云,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,1,0,1,2
_栗子lize_,未认证,2022年04月,//@·釜山狐狸恶霸·:已婚，三胎筹备中,0,0,0,2
税行者,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
会飞的J喵,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
外星小哒哒,未认证,2022年04月,//@雷尼尔雪山2022:回复@猫宁远远望:看得非常难过。回想到2月份的时候，试图在现行法律框架下找法条，来找个说法。结果等来的是暴力机关的问候。看看小姑娘在那边讨论什么善法，恶法的。好比两个太监讨论生三胎弊大于利还是利大于弊。//@猫宁远远望:看这种辩论莫名觉得难过,0,0,0,2
